0.82727856,1.62090687,2.971696315,0.69972388,?,4.402685658,4.841656739,2.18191633,0.619210689,?,?,?,-0.121085034,?,?,-0.952258163,-0.312110623,?,1.400005038,-1.890040019,?,?,1.042136209,-2.374447989,0.47182016,1.572875839,?,-1.578042243,?,-0.896703312,1.049529947,-3.284719175,-0.62142683,?,?,?,?,?,1.215719135,-3.11413299,1.002517456,4.276153206,4.372703267,1.492362701,1.790459922,?,4.788632151,?,3.130602946,6.916187564,10.43011367,3.475806382,2.940578115,5.56730608,6.239207884,?,-0.2211533,?,3.080973567,0.388366283,2.391287127,?,9.295137561,3.829952818,0.60957585,?,2.411284932,0.941862548,1.356411074,4.496468363,4.715105842,2.015397002,1.221545762,3.593893034,?,-1.3501372,?,0.127313272,0.854181614,-1.757198875
2.44872939,?,?,2.4677834,2.138571159,3.595259465,5.631618626,0.77104557,1.262536785,?,?,-0.336414253,?,-2.34785459,?,-1.410198662,0.377357344,?,1.468055685,?,-1.902975115,-1.302365413,0.612108225,-1.03890366,0.80505063,1.820633037,1.838843442,0.781874637,2.206525197,4.429099661,?,4.925186397,-0.0349396,0.273454238,?,-2.081706926,-0.175470386,?,?,?,0.70399972,3.633179767,5.349567179,1.731248924,?,1.786498397,?,0.167121116,0.710666548,3.251876407,5.793024968,-0.650747094,1.449473773,4.894145192,?,0.966014231,2.6969122,4.906177535,5.429326316,3.565245578,4.308521948,?,7.453066778,3.615570427,-0.13082556,?,?,0.699853057,0.352024486,2.27793048,2.500417966,3.365746683,1.25902228,3.774992164,?,2.093056437,-0.225612416,0.622064984,1.304217649,-0.308671169
0.9364605,?,?,?,0.924550311,?,3.246418045,-0.591727549,-0.412630311,-0.182246771,0.476971748,-1.187670469,?,?,?,?,2.683156276,4.716926771,5.033012509,3.725881297,4.004514065,6.152095738,6.234790824,4.502481878,1.33506112,?,?,1.477876325,1.071271709,2.864466163,6.40481073,3.620182297,-0.26734055,?,?,-2.229786257,?,?,?,-6.186945756,1.555478667,?,5.584115703,1.740908093,3.653146512,6.540433954,6.970749406,2.757136941,-0.661761272,?,?,-2.20776531,?,?,-1.275441301,-5.132285665,-0.203891139,?,?,-0.918007522,?,0.807185813,0.88308773,?,3.31136429,5.527398569,5.755913339,3.965107808,4.030092698,5.586103155,9.911844293,?,-0.126251782,1.207286405,1.404201226,-1.689804186,?,?,?,-1.046426851
0.93635602,2.527806821,?,?,4.021219891,?,5.839981481,4.026259734,0.847651072,0.722739779,3.023716231,1.131757344,2.49817983,?,?,2.301928721,0.979340185,1.2096453,?,?,?,0.857689329,2.074026872,-0.227582876,-0.416126,0.232872361,0.622924692,-2.75578924,-3.092921829,-1.24123097,1.056939924,-5.827261184,1.09029802,2.061306553,?,0.632954591,1.127763239,3.975891352,4.463482734,?,1.327152438,?,4.966611318,2.334687732,2.211946135,4.437492275,?,3.308079348,1.40057668,4.579228176,4.860397129,0.708871287,-0.447597183,0.184118015,3.585411151,-2.469027599,0.247075744,3.720737969,3.875080013,-0.250466502,0.168349055,1.595948023,?,1.092199802,0.82556574,2.790917176,?,1.025835209,?,3.224295569,5.625155179,1.329233073,-0.236995434,?,?,-3.252750889,-5.440245109,?,-3.263025172,-8.270777814
0.76367809,3.455126015,?,2.920471054,4.467522061,?,?,7.305278413,0.214305498,?,6.327294193,1.108721072,?,-0.592532155,-0.143639425,-0.639745566,1.562543727,4.112215918,4.618326616,1.14550492,?,3.706473943,?,2.446673156,1.5934886,3.741531606,4.218958276,2.309529204,?,5.44739467,?,2.566746107,2.19142593,?,4.474474753,0.867019245,-0.512083244,?,4.410138076,-4.292180046,0.566600909,?,3.304376002,1.769240574,3.627862392,8.036404938,9.576681125,?,0.629982111,2.097585732,2.241364262,0.004365463,?,-2.302537322,-1.374448738,-4.642765438,1.555422468,2.146241253,2.463067526,0.943646799,2.157142274,4.413951793,?,2.355700844,0.76563314,2.834710037,?,2.468458881,4.702002938,?,?,?,0.365815514,1.162101842,1.66002704,-0.334366477,-1.360356417,?,1.087098914,-1.056495474
1.21691488,4.072686596,?,-0.697792627,-0.46694722,0.490030575,1.173301582,-1.985666683,1.392116955,?,4.471053566,3.409659137,3.920773099,6.513081515,9.158004381,5.125064971,0.2281547,2.201813501,?,-0.48314552,?,0.980733189,3.727873226,?,1.01519424,2.867451606,3.066531968,1.958424825,2.080267751,4.440033193,?,2.36185429,0.55242572,1.503906938,4.361673842,-1.331477612,0.088399369,3.096585657,?,?,0.104864866,3.546386386,4.596233889,-1.635317384,-1.900072214,0.075199309,0.10028081,-0.801187058,1.110575121,2.932333909,4.315501668,-0.065520928,-1.987814887,?,0.980214918,?,0.064210657,2.398593604,?,0.774396345,-0.135495073,?,2.974513316,?,1.39106054,2.397939629,3.868154563,2.117603745,0.141788495,0.282610965,?,0.237267268,0.977537469,?,3.257164675,?,0.81828055,?,4.987409091,1.358252379
2.12139565,5.157934465,?,3.494995184,3.058021413,?,8.26457971,4.212315015,0.505667394,0.814448508,?,3.685098442,?,?,5.728199944,?,1.731453787,3.961029656,4.763168547,3.705353823,4.004519038,5.535886863,?,4.803267005,-0.69279174,-0.640477166,?,-2.425984222,?,?,?,?,0.96375585,?,4.174643479,?,?,5.277895322,5.786313871,5.495359293,2.745963445,5.177238148,5.197016493,1.552633946,1.993820367,2.760839433,?,?,1.638982852,?,6.678055702,2.617912212,2.758690307,5.502552412,?,?,-0.669537587,?,0.707690519,?,?,1.013383792,?,0.318288417,1.25064323,3.282485193,3.28707174,2.804142024,3.790529211,6.229698571,6.876395543,?,0.886995077,?,?,-1.240272855,-0.922203047,?,3.069479558,1.287566638
2.1370741,4.047826838,6.178943997,3.0735818,2.664801888,5.79706111,6.460988117,3.2493566,2.234048268,5.648848908,5.935088608,?,1.410972838,5.210726027,6.460036942,2.689370819,0.814118127,3.99555983,?,1.458777843,1.652895767,1.805574603,3.360731404,1.837103147,1.54806872,4.492008784,4.82126809,-0.538977714,?,-0.805401403,0.760294136,-1.162672174,0.46173993,1.850292162,2.24632358,0.474983121,-1.005824882,?,0.781212587,?,0.872295896,3.20963834,?,3.31216082,4.294318907,7.55764068,8.224610604,6.760948915,1.361765317,5.661143531,6.207148363,1.836341277,1.814464269,?,?,3.378839153,1.395615378,?,?,2.393824802,5.222487676,?,10.06009487,8.752549444,0.93321927,2.485843474,?,-0.621127505,?,-0.787815541,-0.538377482,-2.092422337,2.782345951,5.59942967,7.245519804,2.590924444,3.528241445,5.40188996,?,4.253362363
1.28516969,?,7.312311845,3.170656081,?,1.729935858,2.657320411,0.024257422,2.572832206,4.188678831,5.333451137,4.806314371,5.098568401,?,?,5.867014575,1.925536658,?,5.936934866,?,?,5.585535663,6.855347047,4.57588804,1.83636848,5.04176334,5.312235534,0.254438007,1.37447984,4.852190663,?,2.860316442,1.57994998,?,5.828545478,0.961860023,0.562775443,2.028979671,3.705424405,1.091565355,2.085130729,4.528773175,5.42065213,?,3.482138291,?,?,5.574806384,1.855045167,?,5.446254026,?,0.200932601,2.275380662,?,-0.838095369,0.581829834,?,5.973851826,?,?,6.992132182,?,?,1.74377645,5.410851754,5.820943263,?,2.732855711,6.164288762,6.801550462,3.898367056,2.502211319,4.927573759,6.977555582,3.600536203,3.655861725,5.26828519,5.753936614,4.348587532
1.77392898,4.498462199,?,2.377293869,3.323220432,?,?,4.639738777,1.035317403,4.612357491,?,1.818696248,?,2.599445963,2.792604455,?,2.048404303,4.66912269,5.638619247,2.996702924,3.309628236,?,9.726090922,5.243774881,1.52157299,3.072723647,3.33893687,0.760487146,1.694804162,5.034492541,5.320898655,3.20867091,0.53632392,3.316301713,?,-1.605630706,-0.591459168,?,1.532065131,-1.932627467,0.775349728,?,3.286766912,-1.164978416,?,?,?,-0.834493373,0.640921881,3.527226383,3.589670539,0.937036618,0.777592975,?,4.562669719,0.091584248,-0.008060327,0.234531065,2.517003769,-1.994959442,-1.285605788,0.810063739,1.298169821,-2.299319446,0.37701421,?,2.281744877,-1.182187679,0.091178146,4.077832406,?,-0.919463482,1.346923862,2.843657389,3.548355314,2.706501488,?,5.062669306,5.336538945,6.388972286
-0.18026164,?,6.033885645,1.550469174,?,4.116882476,4.370442572,?,1.306474573,2.815331722,3.369508497,2.171065976,?,?,5.949829872,5.111527094,0.484249125,2.123705033,2.238334072,-0.472402213,-1.630354942,?,0.371511027,-0.719040412,1.73446629,?,?,2.988972083,3.798930914,5.652879848,6.351898969,3.815208476,0.45528798,2.482747847,3.089906008,0.455853873,0.825919381,?,3.99927115,0.453563668,0.825849954,?,?,?,1.188393756,5.367750319,5.378283605,2.046459415,1.405512471,?,?,3.743042553,3.986453463,6.323375383,6.336092969,4.974102512,1.565777548,4.388110652,6.042356691,1.684505496,0.427799917,2.638609482,3.407382883,?,-0.28564799,1.299168882,1.780440839,1.80246478,-0.030977397,-0.422436768,?,-0.72204911,2.049090498,4.553633771,4.56394425,0.303988841,0.708750878,3.670460108,5.223088773,-0.95061406
1.17068548,1.81148173,1.847332826,-0.313357691,-1.513410653,-0.508689135,3.387250511,-0.076596732,1.451639955,2.244176241,2.601201956,2.851352293,3.291100165,?,?,3.402714819,1.04950871,?,4.655953664,0.923902045,1.066619268,2.563910262,?,-0.444576026,-0.07868302,1.677407392,2.164366175,-0.492235152,-0.901711787,?,?,-1.661324502,0.9965842,?,4.382930996,1.803189789,3.564144517,?,6.105401868,6.080962212,0.100428734,?,1.253161383,?,?,?,?,0.058573746,2.092793399,4.445898197,?,3.184397844,?,?,9.38768557,6.123447408,1.216467977,?,3.965383683,?,0.186961936,0.91943968,0.970961634,-0.965677007,1.27212645,?,4.30106619,?,-0.691240865,1.277227612,?,?,0.593605178,3.373289551,?,?,2.598237488,?,?,?
1.80806382,3.683483498,?,0.855227688,1.427332454,4.365347838,5.807533354,-0.196001793,0.836765483,2.932857345,2.991775249,?,3.421235475,6.033776277,?,2.995283059,1.863128225,4.0724791,?,3.075885921,3.931317083,?,?,?,3.44497353,6.754338915,7.511031145,5.518025981,3.600263753,5.117576771,5.607954134,2.078268905,0.95280941,2.561458132,?,0.95042281,0.878059667,4.748128384,5.216110067,?,0.819369123,3.038512255,5.900259303,1.529651202,2.745173177,3.597494728,4.34657162,2.974809285,1.523749391,?,2.103753931,-0.059358414,-0.911605438,-0.227073661,0.905217417,?,1.244370869,3.456809544,7.071497462,0.696278451,1.600621579,?,4.079425994,0.980838046,0.93269556,?,?,0.465220331,-0.828782194,0.266738035,2.288959501,-0.421974469,-0.011668338,1.608904392,3.222244239,?,-1.153019502,?,2.475496857,?
1.70781333,4.261851467,7.803170924,3.343940068,3.363780563,4.8345441,5.038767734,4.253981211,0.965721806,?,2.119220477,2.444044244,2.231531505,4.774704679,6.507578816,2.50742763,0.062485226,1.206079197,1.525872474,-0.056106348,-1.433052298,?,1.677894305,-3.291632002,0.32754602,3.701369211,3.855173979,-1.39516624,-1.144598992,?,0.889511515,-3.850510755,0.95328652,3.700498041,5.929038997,2.354946134,2.332156605,4.27386018,4.485779178,1.890104751,-0.57731687,?,?,-0.678493167,?,?,?,?,1.284854335,3.532620281,?,0.109080074,?,?,3.454014578,-2.932425836,0.315158649,?,3.874731427,?,1.130823377,?,2.946823729,0.267804618,-0.29022396,?,2.549100033,-1.998178827,?,-2.061468768,-0.521696457,-3.231222344,1.966007596,4.490547669,?,2.167351876,?,2.730189673,3.869812321,1.796054576
0.01138229,1.410209122,?,-2.551102993,-2.250512575,?,0.412876397,-4.532264853,-0.587998074,-0.942816924,0.325753435,?,-1.772874208,0.658100768,0.683414282,-0.890105845,0.002692796,?,2.136574516,?,1.007562675,4.914408259,?,1.072941697,1.2524309,4.573359666,7.002727405,1.989212575,1.988000995,3.961595328,4.50723042,1.798222609,1.24453726,?,3.126282958,3.753699786,4.067068297,5.38882912,6.490642112,4.85872212,1.31875608,2.526185283,3.089097245,1.685735213,?,5.429960238,6.034592982,3.182311733,1.317444492,3.254305888,3.68251327,0.961224118,-0.548484661,?,?,-3.604373491,0.011640499,?,3.107209191,0.738900431,?,0.899032898,1.88486653,-2.164133716,2.3705372,4.351698151,5.09040661,2.168262156,3.099806059,6.947723628,7.584269377,4.470465903,2.209599894,6.42766928,6.555518759,3.944887952,6.380417339,11.27437889,13.07252983,8.857745285
-0.34860317,1.761722863,2.297187103,-2.982446313,?,?,?,?,1.430569385,1.737840867,1.75983297,-0.010307501,-0.977296413,?,0.776744205,-0.233524704,0.614915155,3.994651405,5.828085379,?,0.430703204,2.690583297,?,0.046442192,0.81213829,2.893047407,3.731529158,1.396470678,2.569334624,5.375733098,6.769916411,4.741382762,1.61152877,?,?,2.131636999,2.245468339,4.340777815,4.419037958,1.706746195,1.442521421,3.660159102,4.552399559,?,2.882282628,5.825853205,5.933179499,2.141588853,0.809895041,3.584505262,4.856882808,3.155757017,3.83316596,5.085516308,5.656116075,5.647597885,2.221692945,3.276862875,?,2.752774308,2.713914914,4.256974117,7.57657637,4.619555647,1.4830746,4.786942982,?,3.241043699,3.373360943,?,8.203502803,4.785771691,1.442149447,4.742842995,9.171506965,?,?,2.839241415,3.748218211,2.177111397
-0.19137142,1.661085952,2.742450227,0.462873055,0.566304888,?,?,-2.382642569,1.199019847,3.990755965,5.762015694,1.361691652,0.789479095,?,2.056970947,1.19566042,2.036948127,5.0974885,?,2.749205579,?,4.830643454,7.956125791,1.670381314,0.19644107,2.171016907,?,1.574715183,?,?,?,2.859936861,1.23953481,2.288637067,3.621146663,1.703627669,1.59298498,?,?,-0.553793801,0.887748234,?,4.034066314,1.785759531,?,?,?,?,-0.371222986,?,3.271522333,-2.079808957,-1.709597917,?,0.413315206,-2.448959135,0.606790746,1.675655353,3.654233206,-0.259774003,-1.580628425,-0.443546156,?,-1.718996568,0.6181866,2.635202802,?,0.409512384,?,1.596641948,?,1.847396007,1.124467668,?,7.806220831,1.392460061,1.1037713,3.037951757,?,2.593736475
1.05236511,2.212709415,3.08534916,0.544480068,0.72415089,?,?,1.678992102,2.210600163,3.93233506,4.490770853,4.425231893,4.441884796,?,6.799296632,3.769008165,1.192348319,4.380378107,9.486576097,3.641870945,3.21772573,5.111518735,?,3.191737698,2.28019498,5.990538597,6.608922837,3.231499136,2.938907655,6.005477716,?,2.290099125,1.2375689,?,3.804527382,1.450177189,1.09460343,?,?,3.552667453,1.567395548,3.487795881,?,?,?,5.787567359,6.043963908,1.551891931,1.321936709,2.862299382,4.439326975,0.306797379,2.369904454,?,8.541063641,5.81179618,-0.411912613,1.045748773,2.746199291,?,-0.715233887,?,?,-3.928548422,1.28534916,?,?,3.029470418,1.07762341,3.449520662,?,-1.278422334,1.999818633,5.636248416,8.947972267,3.617253985,?,5.07984395,7.013865011,3.748181433
0.68564371,0.422761793,?,?,-1.291661549,-0.239830968,1.380769899,-0.746511694,0.251406476,?,?,?,-1.311542729,0.795265633,?,-3.50846219,0.562290955,1.494848771,2.244507608,-1.038595611,-0.20365015,?,2.084992073,-1.124085492,2.59906408,5.438040391,6.194534725,1.587734376,2.828081256,5.755170155,?,3.624241995,0.20045754,0.311198105,?,0.13343949,0.167234634,-0.008444385,0.574277793,?,0.544290675,?,?,?,?,3.393246595,3.477206151,?,-0.309274735,0.294740848,?,?,-3.159744204,?,-0.761286237,-3.563515644,2.567524025,4.513569491,4.77723128,-0.377224581,-0.114221537,2.192295671,?,-1.027209044,1.77971085,4.174170822,5.221630363,1.780584964,?,2.316604246,3.525279748,-0.845346496,1.4817751,3.902734968,4.969693995,2.045997331,2.295266397,4.272654954,?,2.702306344
0.62308406,4.161058504,?,-0.117447467,0.95077021,3.012070618,4.116754583,1.294891763,1.898295143,6.351618592,7.753250744,?,3.436728146,6.896512256,?,4.858872798,-0.619726074,?,2.971197784,-2.190364958,?,?,?,?,1.41832866,2.76484075,3.588886666,3.336944206,?,1.437864007,2.494773765,1.22727372,0.43395022,?,?,1.172685086,?,5.469241592,?,?,1.089372478,3.220995305,?,?,-2.226351918,-0.122265889,0.440559214,-2.575514083,-1.018523727,0.043076032,?,?,-3.02046976,?,?,-2.131090448,2.751272615,5.978697551,6.098433592,1.987889461,0.36901486,-0.476443204,0.48998709,0.120691146,0.88566731,?,?,-0.840716727,-2.441304293,?,0.874979866,-0.353709272,1.065097356,4.433756531,4.456409531,1.524592116,-0.49962149,0.586524045,1.358702804,-1.549258701
2.09877721,?,4.005955026,3.40929152,4.598927831,6.427486494,?,?,-0.764917211,?,?,?,?,?,3.252548982,?,1.668023548,4.242990038,5.24555338,3.316653922,4.694073175,6.825593952,7.593211461,8.554836769,3.45503817,8.732680188,8.847707294,4.246357782,2.498130515,4.008878048,4.625969173,2.347946066,1.25644487,?,4.191609067,1.237750437,?,?,5.512014555,3.460337142,1.29552637,3.938748974,4.050166704,0.889682516,-0.068715414,?,?,-0.277744335,0.498065125,?,1.541477673,-0.286254218,?,?,-0.213509901,-5.218418595,2.345995328,5.563263802,7.907773937,0.253351627,?,?,4.22809973,0.781718924,1.30570967,?,6.562610264,?,1.764206628,3.315335777,4.851520773,1.197394454,-0.015937496,2.865107981,?,1.447631969,?,?,?,-0.773007401
1.40262098,?,?,0.982188209,?,3.394819236,3.480322638,-0.691770078,0.92016524,0.788438006,1.099853212,?,0.833886055,3.024637217,?,-1.279926003,0.479490476,?,1.569598395,1.545013081,1.684081021,4.392706743,?,?,0.69212728,3.209863134,3.225290122,0.561315993,0.641733566,?,2.543721338,0.803751938,1.84969733,?,7.616448521,2.563132647,?,?,8.50763211,5.595872872,1.575708473,?,3.827761745,1.996224376,1.19453684,3.308907733,3.631138441,2.048327605,-0.574693157,?,0.848227837,?,?,?,2.488146448,-2.419168188,0.398649897,?,?,2.277096321,1.899079226,2.714967885,3.385778904,0.044412783,1.00555901,4.036258843,?,?,4.492573507,6.068149276,?,2.435675218,1.22560676,?,?,?,4.145337719,6.373899435,6.739052774,3.942387005
0.99934165,4.334115299,?,0.34831289,-0.194441937,?,2.251753762,-2.382763121,0.723660726,?,3.689110906,0.72077442,?,4.622278986,4.747960964,?,1.554662907,?,4.402261728,1.989312804,2.966186759,5.466898697,6.05891705,3.617527939,2.22966769,3.301026343,3.531484718,1.479717842,0.083571264,1.301556995,1.910933997,-0.995445343,1.74444805,4.714461433,4.720073965,0.725319515,0.678870718,?,3.279483107,-0.75752665,-0.544724669,?,1.628431254,?,-1.704643847,?,-0.113691684,-1.272060266,0.316385486,2.553560695,2.79534168,-1.017183493,-0.717375433,1.706999144,?,?,1.807762777,4.024606037,6.185514926,?,2.761307919,4.768667734,4.991291589,?,0.42289842,3.24634484,3.953341824,1.175542006,1.303464777,4.064705385,5.280539378,0.847406528,2.436647028,6.517140995,?,1.93220429,2.703971898,4.359160814,4.997055937,2.08769162
0.3800767,?,?,-0.968137956,?,0.645478647,1.335503248,-1.928964394,1.805781162,3.546913772,8.192398456,3.163684395,4.958952346,7.512813759,?,6.602784514,0.737093842,?,?,?,-0.490472421,2.528747415,2.613088264,-0.272025426,0.38608317,1.537083936,?,?,?,1.62733581,5.649826975,-0.766910811,-0.85981739,-0.840568111,-0.711024614,?,-1.963416695,0.533611166,?,?,1.552671286,3.496367386,11.33546042,5.293607418,?,?,10.19205484,7.478348695,1.610492872,4.47853152,4.845835797,0.157368389,0.400752096,1.942337301,5.204566197,0.107120348,4.517468762,9.137725454,9.897439704,7.969421874,8.240765963,10.70324862,11.0033139,11.89241378,2.31794132,5.09717115,5.855003776,0.06290171,1.646022099,5.527806759,7.808860758,2.251806081,-0.299033436,1.872973187,?,?,-1.136658665,?,1.429321878,?
